"DATE","NEIGHBORHOOD_NAME","BOROUGH","MODZCTA","Label","AGE_GROUP","POP_DENOMINATOR","COUNT_PARTIALLY_CUMULATIVE","COUNT_FULLY_CUMULATIVE","COUNT_1PLUS_CUMULATIVE","PERC_PARTIALLY","PERC_FULLY","PERC_1PLUS"
2022-01-26,"Kips Bay/Murray Hill/NoMad","Manhattan","10016","10016","'5-17",2037.38,613,2180,2793,30.09,107,137.09
2022-01-26,"East Midtown/Murray Hill","Manhattan","10017","10017","'5-17",587.34,617,844,1461,105.05,143.7,248.75
2022-01-26,"Hell's Kitchen/Midtown Manhattan","Manhattan","10018","10018","'5-17",433.75,1748,411,2159,403,94.76,497.75
2022-01-26,"Hell's Kitchen/Midtown Manhattan","Manhattan","10019","10019, 10020","'5-17",1947.92,2214,1984,4198,113.66,101.85,215.51
2022-01-26,"Lenox Hill/Upper East Side","Manhattan","10021","10021","'5-17",3849.93,517,3219,3736,13.43,83.61,97.04
2022-01-26,"East Midtown","Manhattan","10022","10022","'5-17",1647.94,649,1886,2535,39.38,114.45,153.83
2022-01-26,"Lincoln Square","Manhattan","10023","10023","'5-17",4852.56,760,4735,5495,15.66,97.58,113.24
2022-01-26,"Upper West Side","Manhattan","10024","10024","'5-17",6214.8,617,5480,6097,9.93,88.18,98.1
2022-01-26,"Manhattan Valley/Morningside Heights/Upper West Side","Manhattan","10025","10025","'5-17",9105.49,899,6129,7028,9.87,67.31,77.18
2022-01-26,"Central Harlem (South)","Manhattan","10026","10026","'5-17",5021.95,553,2710,3263,11.01,53.96,64.97
2022-01-26,"Central Harlem (South)/Morningside Heights/West Harlem","Manhattan","10027","10027","'5-17",7443.96,864,3631,4495,11.61,48.78,60.38
2022-01-26,"Upper East Side/Yorkville","Manhattan","10028","10028","'5-17",5000.27,450,3884,4334,9,77.68,86.68
2022-01-26,"East Harlem","Manhattan","10029","10029","'5-17",11222.87,1427,5597,7024,12.72,49.87,62.59
2022-01-26,"Central Harlem (North)","Manhattan","10030","10030","'5-17",4285.51,553,1673,2226,12.9,39.04,51.94
2022-01-26,"Hamilton Heights/West Harlem","Manhattan","10031","10031","'5-17",7199.27,793,3010,3803,11.02,41.81,52.82
2022-01-26,"Washington Heights (South)","Manhattan","10032","10032","'5-17",7391.15,857,3353,4210,11.59,45.37,56.96
2022-01-26,"Washington Heights (North)/Washington Heights (South)","Manhattan","10033","10033","'5-17",7070.31,748,3225,3973,10.58,45.61,56.19
2022-01-26,"Inwood/Washington Heights (North)","Manhattan","10034","10034","'5-17",5425.54,564,2625,3189,10.4,48.38,58.78
2022-01-26,"East Harlem","Manhattan","10035","10035","'5-17",5071.85,589,2391,2980,11.61,47.14,58.76
2022-01-26,"Hell's Kitchen/Midtown Manhattan","Manhattan","10036","10036","'5-17",1183.57,2544,1255,3799,214.94,106.04,320.98
2022-01-26,"Central Harlem (North)/East Harlem","Manhattan","10037","10037","'5-17",2460.02,734,1738,2472,29.84,70.65,100.49
2022-01-26,"Chinatown/Financial District","Manhattan","10038","10038","'5-17",1606.6,348,1415,1763,21.66,88.07,109.73
