"DATE","CITY_COUNT_FULLY_CUMULATIVE","CITY_COUNT_1PLUS_CUMULATIVE","CITY_COUNT_ADDITIONAL_CUMULATIVE","CITY_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","CITY_PERC_FULLY","CITY_PERC_1PLUS","CITY_PERC_ADDITIONAL","CITY_PERC_BIVALENT_ADDITIONAL","COUNT_FULLY_CUMULATIVE_FEMALE","COUNT_1PLUS_CUMULATIVE_FEMALE","COUNT_ADDITIONAL_CUMULATIVE_FEMALE","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_FEMALE","PERC_FULLY_FEMALE","PERC_1PLUS_FEMALE","PERC_ADDITIONAL_FEMALE","PERC_BIVALENT_ADDITIONAL_FEMALE","COUNT_FULLY_CUMULATIVE_MALE","COUNT_1PLUS_CUMULATIVE_MALE","COUNT_ADDITIONAL_CUMULATIVE_MALE","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_MALE","PERC_FULLY_MALE","PERC_1PLUS_MALE","PERC_ADDITIONAL_MALE","PERC_BIVALENT_ADDITIONAL_MALE","COUNT_FULLY_CUMULATIVE_OTHER","COUNT_1PLUS_CUMULATIVE_OTHER","COUNT_ADDITIONAL_CUMULATIVE_OTHER","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_OTHER","COUNT_FULLY_CUMULATIVE_UNKNOWN","COUNT_1PLUS_CUMULATIVE_UNKNOWN","COUNT_ADDITIONAL_CUMULATIVE_UNKNOWN","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_UNKNOWN"
2021-04-17,2236020,3375142,27986,142,26.82,40.48,0.34,0,"1222850",1815604,"15616","77",28.06,41.66,0.36,0,996117,1534681,"12246","65",25.04,38.57,0.31,0,"677","1171","<10","<10","16376","23686","115","<10"
2021-04-18,2263660,3402783,28331,142,27.15,40.82,0.34,0,"1237403",1829150,"15795","77",28.39,41.97,0.36,0,1009081,1548512,"12410","65",25.36,38.92,0.31,0,"683","1194","<10","<10","16493","23927","117","<10"
2021-04-19,2298066,3439487,28769,144,27.57,41.26,0.35,0,"1255374",1847709,"16046","77",28.8,42.39,0.37,0,1025352,1566309,"12596","67",25.77,39.37,0.32,0,"692","1222","<10","<10","16648","24247","118","<10"
2021-04-20,2335833,3479132,29191,146,28.02,41.73,0.35,0,"1275130",1867976,"16290","79",29.26,42.86,0.37,0,1043189,1585342,"12772","67",26.22,39.85,0.32,0,"699","1257","<10","<10","16815","24557","120","<10"
2021-04-21,2379205,3516756,29865,147,28.54,42.18,0.36,0,"1297630",1886803,"16636","80",29.77,43.29,0.38,0,1063850,1603881,"13099","67",26.74,40.31,0.33,0,"708","1274","<10","<10","17017","24798","121","<10"
2021-04-22,2425388,3553903,30309,147,29.09,42.63,0.36,0,"1321632",1905516,"16863","80",30.32,43.72,0.39,0,1085788,1622098,"13314","67",27.29,40.77,0.33,0,"714","1290","<10","<10","17254","24999","123","<10"
2021-04-23,2467595,3592177,30732,147,29.6,43.09,0.37,0,"1344108",1925380,"17080","80",30.84,44.18,0.39,0,1105275,1640255,"13518","67",27.78,41.23,0.34,0,"728","1310","<10","<10","17484","25232","125","<10"
2021-04-24,2507766,3623622,31093,148,30.08,43.47,0.37,0,"1364897",1941001,"17282","80",31.32,44.53,0.4,0,1124433,1655889,"13676","68",28.26,41.62,0.34,0,"747","1321","<10","<10","17689","25411","126","<10"
2021-04-25,2538043,3642006,31361,148,30.44,43.69,0.38,0,"1379993",1949753,"17414","80",31.66,44.74,0.4,0,1139463,1665395,"13811","68",28.64,41.86,0.35,0,"758","1334","<10","<10","17829","25524","127","<10"
2021-04-26,2578687,3669662,31800,150,30.93,44.02,0.38,0,"1400933",1963676,"17655","81",32.14,45.06,0.41,0,1158945,1678932,"14008","69",29.13,42.2,0.35,0,"770","1349","10","<10","18039","25705","127","<10"
2021-04-27,2626531,3699601,32273,151,31.51,44.38,0.39,0,"1425787",1978641,"17898","82",32.71,45.4,0.41,0,1181711,1693721,"14236","69",29.7,42.57,0.36,0,"785","1357","10","<10","18248","25882","129","<10"
2021-04-28,2684320,3728415,32819,152,32.2,44.72,0.39,0,"1455725",1993235,"18216","82",33.4,45.73,0.42,0,1209095,1707795,"14460","70",30.39,42.93,0.36,0,"816","1363","11","<10","18684","26022","132","<10"
2021-04-29,2741772,3758711,33286,152,32.89,45.09,0.4,0,"1485454",2008232,"18464","82",34.08,46.08,0.42,0,1236401,1722900,"14678","70",31.08,43.31,0.37,0,"845","1372","11","<10","19072","26207","133","<10"
2021-04-30,2794638,3790603,33698,152,33.52,45.47,0.4,0,"1513283",2024711,"18694","82",34.72,46.46,0.43,0,1261014,1738104,"14858","70",31.7,43.69,0.37,0,"876","1379","11","<10","19465","26409","135","<10"
2021-05-01,2839415,3814389,34181,160,34.06,45.75,0.41,0,"1536290",2036373,"18948","88",35.25,46.72,0.43,0,1282466,1750050,"15085","72",32.24,43.99,0.38,0,"897","1387","11","<10","19762","26579","137","<10"
2021-05-02,2875835,3827427,34369,160,34.5,45.91,0.41,0,"1554546",2042421,"19048","88",35.67,46.86,0.44,0,1300279,1756915,"15172","72",32.68,44.16,0.38,0,"931","1393","11","<10","20079","26698","138","<10"
2021-05-03,2929239,3847802,34725,163,35.14,46.15,0.42,0,"1582030",2052469,"19224","88",36.3,47.09,0.44,0,1325773,1767026,"15350","75",33.32,44.42,0.39,0,"977","1402","11","<10","20459","26905","140","<10"
2021-05-04,2987165,3872644,35084,165,35.83,46.45,0.42,0,"1611638",2064909,"19426","88",36.98,47.38,0.45,0,1353612,1779266,"15505","77",34.02,44.72,0.39,0,"1018","1409","11","<10","20897","27060","142","<10"
2021-05-05,3037051,3896368,35476,166,36.43,46.74,0.43,0,"1637486",2076860,"19628","88",37.57,47.65,0.45,0,1377251,1790857,"15695","78",34.62,45.01,0.39,0,"1050","1417","11","<10","21264","27234","142","<10"
2021-05-06,3088161,3919425,35813,166,37.04,47.01,0.43,0,"1664096",2088394,"19811","88",38.18,47.92,0.45,0,1401334,1802145,"15846","78",35.22,45.3,0.4,0,"1072","1425","12","<10","21659","27461","144","<10"
2021-05-07,3141802,3943214,36191,166,37.69,47.3,0.43,0,"1691886",2100620,"20017","88",38.82,48.2,0.46,0,1426787,1813461,"16017","78",35.86,45.58,0.4,0,"1094","1431","12","<10","22035","27702","145","<10"
2021-05-08,3184033,3961595,36459,167,38.19,47.52,0.44,0,"1713381",2109478,"20172","89",39.31,48.4,0.46,0,1447157,1822772,"16130","78",36.37,45.82,0.41,0,"1124","1443","12","<10","22371","27902","145","<10"
2021-05-09,3213610,3970828,36645,168,38.55,47.63,0.44,0,"1727850",2113717,"20277","89",39.64,48.5,0.47,0,1461968,1827627,"16209","79",36.75,45.94,0.41,0,"1146","1447","13","<10","22646","28037","146","<10"
2021-05-10,3253951,3987584,36953,169,39.03,47.83,0.44,0,"1748273",2122063,"20447","90",40.11,48.69,0.47,0,1481513,1835861,"16346","79",37.24,46.15,0.41,0,"1176","1450","13","<10","22989","28210","147","<10"
2021-05-11,3298682,4009754,37334,172,39.57,48.1,0.45,0,"1770945",2133525,"20653","92",40.63,48.95,0.47,0,1503205,1846376,"16521","80",37.78,46.41,0.42,0,"1213","1457","13","<10","23319","28396","147","<10"
2021-05-12,3341387,4030888,37673,173,40.08,48.35,0.45,0,"1792209",2144270,"20828","92",41.12,49.2,0.48,0,1524304,1856649,"16684","81",38.31,46.67,0.42,0,"1231","1462","13","<10","23643","28507","148","<10"
2021-05-13,3383511,4058420,38018,176,40.59,48.68,0.46,0,"1813003",2158215,"21014","94",41.6,49.52,0.48,0,1545304,1870095,"16841","82",38.84,47.01,0.42,0,"1249","1466","13","<10","23955","28644","150","<10"
2021-05-14,3428307,4088142,38359,176,41.12,49.04,0.46,0,"1835762",2173377,"21199","94",42.12,49.87,0.49,0,1567053,1884539,"16996","82",39.39,47.37,0.43,0,"1267","1471","13","<10","24225","28755","151","<10"
2021-05-15,3465653,4114331,38680,178,41.57,49.35,0.46,0,"1854098",2186193,"21353","96",42.54,50.16,0.49,0,1585811,1897767,"17160","82",39.86,47.7,0.43,0,"1278","1477","13","<10","24466","28894","154","<10"
2021-05-16,3487027,4131443,38831,180,41.83,49.56,0.47,0,"1864245",2194376,"21429","98",42.77,50.35,0.49,0,1596885,1906608,"17233","82",40.14,47.92,0.43,0,"1294","1484","13","<10","24603","28975","156","<10"
2021-05-17,3518841,4156777,39075,182,42.21,49.86,0.47,0,"1879792",2206917,"21560","98",43.13,50.64,0.49,0,1612891,1919252,"17346","84",40.54,48.24,0.44,0,"1306","1486","13","<10","24852","29122","156","<10"
2021-05-18,3553489,4184602,39387,182,42.62,50.19,0.47,0,"1896798",2220810,"21727","98",43.52,50.95,0.5,0,1630276,1933050,"17489","84",40.98,48.59,0.44,0,"1316","1491","13","<10","25099","29251","158","<10"
2021-05-19,3585449,4211303,39689,182,43.01,50.51,0.48,0,"1912739",2234309,"21886","98",43.89,51.26,0.5,0,1646137,1946148,"17631","84",41.38,48.92,0.44,0,"1321","1496","13","<10","25252","29350","159","<10"
2021-05-20,3618189,4238051,40026,182,43.4,50.84,0.48,0,"1928951",2247851,"22058","98",44.26,51.58,0.51,0,1662464,1959262,"17794","84",41.79,49.25,0.45,0,"1330","1504","13","<10","25444","29434","161","<10"
2021-05-21,3652963,4265450,40384,182,43.82,51.16,0.48,0,"1946881",2262115,"22232","98",44.67,51.9,0.51,0,1679101,1972309,"17978","84",42.21,49.57,0.45,0,"1341","1516","13","<10","25640","29510","161","<10"
2021-05-22,3679583,4287590,40588,182,44.14,51.43,0.49,0,"1959951",2273259,"22343","98",44.97,52.16,0.51,0,1692463,1983234,"18071","84",42.54,49.85,0.45,0,"1348","1521","13","<10","25821","29576","161","<10"
2021-05-23,3694631,4299917,40709,183,44.32,51.58,0.49,0,"1967020",2279183,"22407","98",45.13,52.29,0.51,0,1700284,1989574,"18127","85",42.74,50.01,0.46,0,"1354","1525","13","<10","25973","29635","162","<10"
2021-05-24,3720135,4321234,40974,183,44.62,51.83,0.49,0,"1979641",2289903,"22529","98",45.42,52.54,0.52,0,1712938,2000071,"18270","85",43.06,50.27,0.46,0,"1365","1535","13","<10","26191","29725","162","<10"
2021-05-25,3745783,4343137,41286,183,44.93,52.1,0.5,0,"1992352",2301209,"22682","98",45.71,52.8,0.52,0,1725690,2010574,"18427","85",43.38,50.54,0.46,0,"1372","1540","13","<10","26369","29814","164","<10"
2021-05-26,3769281,4364400,41536,183,45.21,52.35,0.5,0,"2004249",2312054,"22815","98",45.99,53.05,0.52,0,1737100,2020894,"18543","85",43.66,50.8,0.47,0,"1381","1551","13","<10","26551","29901","165","<10"
2021-05-27,3792635,4385073,41763,183,45.49,52.6,0.5,0,"2015886",2322777,"22920","98",46.25,53.29,0.53,0,1748610,2030778,"18664","85",43.95,51.04,0.47,0,"1390","1556","13","<10","26749","29962","166","<10"
2021-05-28,3817825,4405311,42004,184,45.79,52.84,0.5,0,"2028773",2333323,"23046","98",46.55,53.54,0.53,0,1760695,2040387,"18779","86",44.26,51.29,0.47,0,"1396","1564","13","<10","26961","30037","166","<10"
2021-05-29,3837031,4419561,42151,184,46.03,53.01,0.51,0,"2038093",2340253,"23124","98",46.76,53.7,0.53,0,1770496,2047667,"18848","86",44.5,51.47,0.47,0,"1405","1564","13","<10","27037","30077","166","<10"
2021-05-30,3847043,4427533,42231,185,46.15,53.11,0.51,0,"2042831",2344044,"23164","98",46.87,53.78,0.53,0,1775642,2051827,"18888","87",44.63,51.57,0.47,0,"1408","1564","13","<10","27162","30098","166","<10"
2021-05-31,3854923,4433135,42346,185,46.24,53.18,0.51,0,"2046757",2346614,"23225","98",46.96,53.84,0.53,0,1779555,2054829,"18942","87",44.73,51.65,0.48,0,"1410","1567","13","<10","27201","30125","166","<10"
2021-06-01,3882117,4451584,42680,185,46.57,53.4,0.51,0,"2060776",2356034,"23401","98",47.28,54.06,0.54,0,1792608,2063782,"19100","87",45.06,51.87,0.48,0,"1422","1571","13","<10","27311","30197","166","<10"
2021-06-02,3904410,4469144,42862,185,46.83,53.61,0.51,0,"2072312",2365086,"23494","98",47.55,54.27,0.54,0,1803279,2072213,"19187","87",45.33,52.09,0.48,0,"1426","1573","13","<10","27393","30272","168","<10"
2021-06-03,3930074,4486177,43037,186,47.14,53.81,0.52,0,"2085523",2373819,"23568","98",47.85,54.47,0.54,0,1815651,2080461,"19287","88",45.64,52.29,0.48,0,"1429","1574","13","<10","27471","30323","169","<10"
2021-06-04,3957919,4503298,43216,189,47.48,54.02,0.52,0,"2100087",2382772,"23667","99",48.19,54.67,0.54,0,1828834,2088558,"19367","90",45.97,52.5,0.49,0,"1435","1577","13","<10","27563","30391","169","<10"
2021-06-05,3981379,4515996,43371,189,47.76,54.17,0.52,0,"2111862",2389138,"23753","99",48.46,54.82,0.54,0,1840401,2094827,"19436","90",46.26,52.65,0.49,0,"1440","1577","13","<10","27676","30454","169","<10"
2021-06-06,3996466,4523602,43520,191,47.94,54.26,0.52,0,"2119319",2392940,"23822","100",48.63,54.9,0.55,0,1847973,2098599,"19516","91",46.45,52.75,0.49,0,"1446","1579","13","<10","27728","30484","169","<10"
2021-06-07,4020352,4537608,43703,191,48.22,54.43,0.52,0,"2131526",2400038,"23918","100",48.91,55.07,0.55,0,1859564,2105467,"19603","91",46.74,52.92,0.49,0,"1448","1579","13","<10","27814","30524","169","<10"
2021-06-08,4046435,4552395,43879,191,48.54,54.61,0.53,0,"2144916",2407699,"24001","100",49.21,55.24,0.55,0,1872167,2112551,"19696","91",47.06,53.1,0.5,0,"1452","1583","13","<10","27900","30562","169","<10"
2021-06-09,4071580,4565771,44047,192,48.84,54.77,0.53,0,"2157926",2414558,"24093","100",49.51,55.4,0.55,0,1884203,2118991,"19771","92",47.36,53.26,0.5,0,"1458","1592","13","<10","27993","30630","170","<10"
2021-06-10,4095996,4580106,44229,192,49.13,54.94,0.53,0,"2170629",2422084,"24189","100",49.8,55.57,0.56,0,1895813,2125727,"19856","92",47.65,53.43,0.5,0,"1462","1598","13","<10","28092","30697","171","<10"
2021-06-11,4123441,4595211,44431,192,49.46,55.12,0.53,0,"2185138",2429927,"24295","100",50.14,55.75,0.56,0,1908662,2132890,"19951","92",47.98,53.61,0.5,0,"1470","1604","13","<10","28171","30790","172","<10"
2021-06-12,4144507,4607077,44547,192,49.71,55.26,0.53,0,"2195871",2435998,"24356","100",50.38,55.89,0.56,0,1918927,2138639,"20006","92",48.23,53.76,0.5,0,"1473","1609","13","<10","28236","30831","172","<10"
2021-06-13,4156616,4612373,44608,192,49.86,55.33,0.54,0,"2201770",2438527,"24386","100",50.52,55.95,0.56,0,1925010,2141349,"20037","92",48.39,53.82,0.5,0,"1476","1616","13","<10","28360","30881","172","<10"
2021-06-14,4177830,4624528,44781,193,50.11,55.47,0.54,0,"2212576",2444603,"24472","100",50.77,56.09,0.56,0,1935243,2147357,"20122","93",48.64,53.97,0.51,0,"1484","1620","13","<10","28527","30948","174","<10"
2021-06-15,4200867,4638286,44985,195,50.39,55.64,0.54,0,"2224519",2451706,"24581","101",51.04,56.25,0.56,0,1946249,2153942,"20217","94",48.92,54.14,0.51,0,"1488","1631","13","<10","28611","31007","174","<10"
2021-06-16,4222132,4651709,45191,196,50.64,55.8,0.54,0,"2235567",2458735,"24696","101",51.29,56.41,0.57,0,1956377,2160242,"20307","95",49.17,54.3,0.51,0,"1493","1641","13","<10","28695","31091","175","<10"
2021-06-17,4242660,4664544,45371,196,50.89,55.95,0.54,0,"2246391",2465534,"24793","101",51.54,56.57,0.57,0,1965998,2166213,"20389","95",49.42,54.45,0.51,0,"1498","1645","13","<10","28773","31152","176","<10"
2021-06-18,4263186,4678649,45527,196,51.14,56.12,0.55,0,"2257311",2472999,"24879","101",51.79,56.74,0.57,0,1975514,2172773,"20459","95",49.66,54.61,0.51,0,"1508","1652","13","<10","28853","31225","176","<10"
2021-06-19,4278170,4688620,45638,196,51.32,56.24,0.55,0,"2264732",2477988,"24948","101",51.96,56.86,0.57,0,1983022,2177682,"20501","95",49.84,54.74,0.52,0,"1511","1660","13","<10","28905","31290","176","<10"
2021-06-20,4286203,4693826,45697,196,51.41,56.3,0.55,0,"2268591",2480564,"24981","101",52.05,56.91,0.57,0,1987173,2180283,"20527","95",49.95,54.8,0.52,0,"1516","1665","13","<10","28923","31314","176","<10"
2021-06-21,4297974,4705819,45823,199,51.55,56.45,0.55,0,"2274422",2486731,"25050","103",52.19,57.06,0.57,0,1993045,2186036,"20583","96",50.1,54.95,0.52,0,"1520","1671","14","<10","28987","31381","176","<10"
2021-06-22,4315290,4717316,45971,199,51.76,56.58,0.55,0,"2283328",2492720,"25123","103",52.39,57.19,0.58,0,2001398,2191470,"20657","96",50.31,55.08,0.52,0,"1522","1675","14","<10","29042","31451","177","<10"
2021-06-23,4332357,4729347,46108,199,51.97,56.73,0.55,0,"2292193",2498979,"25194","103",52.59,57.34,0.58,0,2009523,2197176,"20723","96",50.51,55.23,0.52,0,"1531","1680","14","<10","29110","31512","177","<10"
2021-06-24,4348676,4740604,46256,200,52.16,56.86,0.55,0,"2300646",2504945,"25280","104",52.79,57.47,0.58,0,2017330,2202414,"20785","96",50.71,55.36,0.52,0,"1533","1681","14","<10","29167","31564","177","<10"
2021-06-25,4364779,4752743,46393,200,52.36,57.01,0.56,0,"2309114",2511330,"25343","104",52.98,57.62,0.58,0,2024917,2208111,"20859","96",50.9,55.5,0.52,0,"1536","1685","14","<10","29212","31617","177","<10"
2021-06-26,4376507,4761743,46491,200,52.5,57.12,0.56,0,"2315040",2515902,"25393","104",53.12,57.73,0.58,0,2030669,2212490,"20907","96",51.04,55.61,0.53,0,"1538","1687","14","<10","29260","31664","177","<10"
2021-06-27,4383269,4767401,46537,200,52.58,57.18,0.56,0,"2318432",2518716,"25411","104",53.19,57.79,0.58,0,2034009,2215295,"20935","96",51.13,55.68,0.53,0,"1543","1694","14","<10","29285","31696","177","<10"
2021-06-28,4395161,4777889,46686,202,52.72,57.31,0.56,0,"2324627",2524165,"25481","106",53.34,57.92,0.58,0,2039659,2220275,"21013","96",51.27,55.81,0.53,0,"1545","1697","14","<10","29330","31752","178","<10"
2021-06-29,4408964,4788921,46847,202,52.89,57.44,0.56,0,"2331834",2530002,"25571","106",53.5,58.05,0.59,0,2046207,2225427,"21080","96",51.43,55.94,0.53,0,"1548","1702","14","<10","29375","31790","182","<10"
2021-06-30,4421346,4799541,47043,204,53.03,57.57,0.56,0,"2338283",2535656,"25670","108",53.65,58.18,0.59,0,2052092,2230341,"21177","96",51.58,56.06,0.53,0,"1554","1706","14","<10","29417","31838","182","<10"
2021-07-01,4433633,4810337,47272,207,53.18,57.7,0.57,0,"2344685",2541369,"25787","109",53.8,58.31,0.59,0,2057922,2235367,"21288","98",51.73,56.19,0.54,0,"1556","1708","14","<10","29470","31893","183","<10"
2021-07-02,4446595,4821614,47401,207,53.34,57.84,0.57,0,"2351539",2547403,"25845","109",53.95,58.45,0.59,0,2063958,2240553,"21357","98",51.88,56.32,0.54,0,"1562","1712","15","<10","29536","31946","184","<10"
2021-07-03,4456205,4829916,47497,207,53.45,57.93,0.57,0,"2356339",2551648,"25899","109",54.06,58.55,0.59,0,2068746,2244579,"21399","98",52,56.42,0.54,0,"1563","1713","15","<10","29557","31976","184","<10"
2021-07-04,4458102,4831738,47522,207,53.47,57.96,0.57,0,"2357235",2552508,"25912","109",54.09,58.57,0.59,0,2069717,2245507,"21411","98",52.02,56.44,0.54,0,"1563","1714","15","<10","29587","32009","184","<10"
2021-07-05,4466593,4839652,47609,207,53.58,58.05,0.57,0,"2361434",2556562,"25962","109",54.18,58.66,0.6,0,2073959,2249318,"21448","98",52.13,56.54,0.54,0,"1569","1717","15","<10","29631","32055","184","<10"
2021-07-06,4480783,4850489,47764,207,53.75,58.18,0.57,0,"2368893",2562293,"26049","109",54.35,58.79,0.6,0,2080630,2254383,"21516","98",52.3,56.67,0.54,0,"1578","1721","15","<10","29682","32092","184","<10"
2021-07-07,4493336,4860545,47926,207,53.9,58.3,0.57,0,"2375466",2567623,"26124","109",54.5,58.91,0.6,0,2086553,2259045,"21601","98",52.45,56.78,0.54,0,"1588","1725","15","<10","29729","32152","186","<10"
2021-07-08,4504737,4870064,48064,207,54.03,58.42,0.58,0,"2381518",2572810,"26186","109",54.64,59.03,0.6,0,2091844,2263323,"21677","98",52.58,56.89,0.54,0,"1592","1726","15","<10","29783","32205","186","<10"
2021-07-09,4517003,4879809,48173,207,54.18,58.53,0.58,0,"2388121",2578065,"26245","109",54.79,59.15,0.6,0,2097459,2267754,"21726","98",52.72,57,0.55,0,"1595","1735","15","<10","29828","32255","187","<10"
2021-07-10,4526888,4888029,48255,207,54.3,58.63,0.58,0,"2393118",2582298,"26282","109",54.91,59.25,0.6,0,2102305,2271710,"21771","98",52.84,57.1,0.55,0,"1601","1740","15","<10","29864","32281","187","<10"
2021-07-11,4532164,4892822,48305,207,54.36,58.69,0.58,0,"2395703",2584681,"26307","109",54.97,59.3,0.6,0,2104934,2274069,"21796","98",52.91,57.16,0.55,0,"1608","1742","15","<10","29919","32330","187","<10"
2021-07-12,4543178,4902496,48412,207,54.5,58.81,0.58,0,"2401433",2589799,"26357","109",55.1,59.42,0.6,0,2110163,2278579,"21853","98",53.04,57.27,0.55,0,"1614","1748","15","<10","29968","32370","187","<10"
2021-07-13,4553738,4913033,48559,208,54.62,58.93,0.58,0,"2406964",2595455,"26422","110",55.23,59.55,0.61,0,2115120,2283378,"21933","98",53.16,57.39,0.55,0,"1622","1753","15","<10","30032","32447","189","<10"
2021-07-14,4564328,4923047,48704,209,54.75,59.05,0.58,0,"2412587",2600825,"26504","110",55.36,59.67,0.61,0,2120025,2287956,"21995","99",53.29,57.51,0.55,0,"1626","1756","15","<10","30090","32510","190","<10"
2021-07-15,4574616,4932838,48823,210,54.87,59.17,0.59,0,"2418157",2606163,"26563","111",55.48,59.8,0.61,0,2124689,2292337,"22055","99",53.41,57.62,0.55,0,"1627","1759","15","<10","30143","32579","190","<10"
2021-07-16,4585480,4943082,48944,210,55,59.29,0.59,0,"2423974",2611653,"26631","111",55.62,59.92,0.61,0,2129696,2297042,"22108","99",53.53,57.74,0.56,0,"1630","1764","15","<10","30180","32623","190","<10"
2021-07-17,4593839,4950831,49049,210,55.1,59.39,0.59,0,"2428206",2615603,"26676","111",55.71,60.01,0.61,0,2133794,2300809,"22168","99",53.63,57.83,0.56,0,"1633","1765","15","<10","30206","32654","190","<10"
2021-07-18,4598812,4955596,49098,210,55.16,59.44,0.59,0,"2430611",2617981,"26698","111",55.77,60.07,0.61,0,2136327,2303138,"22195","99",53.7,57.89,0.56,0,"1638","1767","15","<10","30236","32710","190","<10"
2021-07-19,4608494,4965747,49214,210,55.28,59.56,0.59,0,"2435610",2623361,"26758","111",55.88,60.19,0.61,0,2140955,2307825,"22251","99",53.81,58.01,0.56,0,"1642","1769","15","<10","30287","32792","190","<10"
2021-07-20,4618402,4977452,49335,211,55.4,59.7,0.59,0,"2440798",2629520,"26822","112",56,60.33,0.62,0,2145637,2313321,"22308","99",53.93,58.15,0.56,0,"1645","1773","15","<10","30322","32838","190","<10"
2021-07-21,4628316,4988532,49508,211,55.52,59.84,0.59,0,"2446157",2635422,"26915","112",56.13,60.47,0.62,0,2150155,2318441,"22388","99",54.05,58.28,0.56,0,"1647","1775","15","<10","30357","32894","190","<10"
2021-07-22,4638033,5000291,49693,211,55.63,59.98,0.6,0,"2451326",2641747,"27006","112",56.24,60.61,0.62,0,2154653,2323817,"22480","99",54.16,58.41,0.57,0,"1650","1776","15","<10","30404","32951","192","<10"
2021-07-23,4648089,5012596,49860,211,55.75,60.13,0.6,0,"2456733",2648313,"27094","112",56.37,60.76,0.62,0,2159244,2329479,"22559","99",54.27,58.55,0.57,0,"1656","1777","15","<10","30456","33027","192","<10"
2021-07-24,4655690,5020687,49966,212,55.84,60.22,0.6,0,"2460655",2652367,"27144","113",56.46,60.86,0.62,0,2162886,2333459,"22615","99",54.37,58.65,0.57,0,"1656","1778","15","<10","30493","33083","192","<10"
2021-07-25,4658351,5026778,50042,212,55.88,60.3,0.6,0,"2461942",2655432,"27175","113",56.49,60.93,0.62,0,2164245,2336455,"22660","99",54.4,58.73,0.57,0,"1657","1780","15","<10","30507","33111","192","<10"
2021-07-26,4666336,5038498,50170,214,55.97,60.44,0.6,0,"2466153",2661645,"27237","115",56.58,61.07,0.62,0,2167987,2341895,"22725","99",54.49,58.86,0.57,0,"1658","1783","15","<10","30538","33175","193","<10"
2021-07-27,4675906,5051447,50333,215,56.09,60.59,0.6,0,"2471308",2668586,"27311","115",56.7,61.23,0.63,0,2172361,2347840,"22814","100",54.6,59.01,0.57,0,"1664","1788","15","<10","30573","33233","193","<10"
2021-07-28,4685011,5064341,50507,216,56.2,60.75,0.61,0,"2476142",2675473,"27403","115",56.81,61.39,0.63,0,2176568,2353758,"22894","101",54.71,59.16,0.58,0,"1667","1791","15","<10","30634","33319","195","<10"
2021-07-29,4693494,5076221,50684,217,56.3,60.89,0.61,0,"2480763",2681768,"27484","116",56.92,61.53,0.63,0,2180384,2359267,"22989","101",54.81,59.3,0.58,0,"1670","1799","15","<10","30677","33387","196","<10"
