"DATE","CITY_COUNT_FULLY_CUMULATIVE","CITY_COUNT_1PLUS_CUMULATIVE","CITY_COUNT_ADDITIONAL_CUMULATIVE","CITY_PERC_FULLY","CITY_PERC_1PLUS","CITY_PERC_ADDITIONAL","CITY_PERC_BIVALENT_ADDITIONAL","COUNT_FULLY_CUMULATIVE_0_4","COUNT_1PLUS_CUMULATIVE_0_4","COUNT_ADDITIONAL_CUMULATIVE_0_4","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_0_4","PERC_FULLY_0_4","PERC_1PLUS_0_4","PERC_ADDITIONAL_0_4","PERC_BIVALENT_ADDITIONAL_0_4","COUNT_FULLY_CUMULATIVE_5_12","COUNT_1PLUS_CUMULATIVE_5_12","COUNT_ADDITIONAL_CUMULATIVE_5_12","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_5_12","PERC_FULLY_5_12","PERC_1PLUS_5_12","PERC_ADDITIONAL_5_12","PERC_BIVALENT_ADDITIONAL_5_12","COUNT_FULLY_CUMULATIVE_13_17","COUNT_1PLUS_CUMULATIVE_13_17","COUNT_ADDITIONAL_CUMULATIVE_13_17","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_13_17","PERC_FULLY_13_17","PERC_1PLUS_13_17","PERC_ADDITIONAL_13_17","PERC_BIVALENT_ADDITIONAL_13_17","COUNT_FULLY_CUMULATIVE_18_24","COUNT_1PLUS_CUMULATIVE_18_24","COUNT_ADDITIONAL_CUMULATIVE_18_24","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_18_24","PERC_FULLY_18_24","PERC_1PLUS_18_24","PERC_ADDITIONAL_18_24","PERC_BIVALENT_ADDITIONAL_18_24","COUNT_FULLY_CUMULATIVE_25_34","COUNT_1PLUS_CUMULATIVE_25_34","COUNT_ADDITIONAL_CUMULATIVE_25_34","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_25_34","PERC_FULLY_25_34","PERC_1PLUS_25_34","PERC_ADDITIONAL_25_34","PERC_BIVALENT_ADDITIONAL_25_34","COUNT_FULLY_CUMULATIVE_35_44","COUNT_1PLUS_CUMULATIVE_35_44","COUNT_ADDITIONAL_CUMULATIVE_35_44","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_35_44","PERC_FULLY_35_44","PERC_1PLUS_35_44","PERC_ADDITIONAL_35_44","PERC_BIVALENT_ADDITIONAL_35_44","COUNT_FULLY_CUMULATIVE_45_54","COUNT_1PLUS_CUMULATIVE_45_54","COUNT_ADDITIONAL_CUMULATIVE_45_54","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_45_54","PERC_FULLY_45_54","PERC_1PLUS_45_54","PERC_ADDITIONAL_45_54","PERC_BIVALENT_ADDITIONAL_45_54","COUNT_FULLY_CUMULATIVE_55_64","COUNT_1PLUS_CUMULATIVE_55_64","COUNT_ADDITIONAL_CUMULATIVE_55_64","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_55_64","PERC_FULLY_55_64","PERC_1PLUS_55_64","PERC_ADDITIONAL_55_64","PERC_BIVALENT_ADDITIONAL_55_64","COUNT_FULLY_CUMULATIVE_65_74","COUNT_1PLUS_CUMULATIVE_65_74","COUNT_ADDITIONAL_CUMULATIVE_65_74","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_65_74","PERC_FULLY_65_74","PERC_1PLUS_65_74","PERC_ADDITIONAL_65_74","PERC_BIVALENT_ADDITIONAL_65_74","COUNT_FULLY_CUMULATIVE_75up","COUNT_1PLUS_CUMULATIVE_75up","COUNT_ADDITIONAL_CUMULATIVE_75up","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_75up","PERC_FULLY_75up","PERC_1PLUS_75up","PERC_ADDITIONAL_75up","PERC_BIVALENT_ADDITIONAL_75up"
2022-01-04,6148503,6920324,2268885,73.75,83.01,27.22,0.01,"59","340","<10","<10",0.01,0.06,0,0,"206249","315265","620","30",27.59,42.17,0.08,0,"324565","370086","28426","37",74.98,85.5,6.57,0.01,"577681","692989","129658","74",81.98,98.34,18.4,0.01,"1164041",1338629,"365823","120",78.46,90.22,24.66,0.01,"1008314",1120580,"343262","67",88.69,98.56,30.19,0.01,"914847",994000,"352364","48",88.99,96.68,34.27,0,"904689",970461,"421606","55",90.57,97.15,42.21,0.01,"636191","677941","379086","50",88.51,94.32,52.74,0.01,"411867","440033","248036","29",73.34,78.35,44.17,0.01
2022-01-05,6155805,6931313,2294140,73.84,83.14,27.52,0.01,"59","342","<10","<10",0.01,0.07,0,0,"209018","318116","661","30",27.96,42.55,0.09,0,"325026","370580","29344","37",75.09,85.61,6.78,0.01,"578524","694620","132448","76",82.1,98.57,18.8,0.01,"1165203",1340827,"369999","120",78.53,90.37,24.94,0.01,"1009114",1122021,"347328","67",88.76,98.69,30.55,0.01,"915361",995015,"356836","48",89.04,96.78,34.71,0,"905111",971246,"426329","55",90.61,97.23,42.68,0.01,"636406","678308","381640","50",88.54,94.37,53.09,0.01,"411983","440238","249551","29",73.36,78.39,44.43,0.01
2022-01-06,6163530,6942284,2320617,73.93,83.27,27.84,0.01,"59","345","<10","<10",0.01,0.07,0,0,"212027","321032","882","30",28.36,42.94,0.12,0,"325513","371125","30692","37",75.2,85.74,7.09,0.01,"579377","696257","135413","76",82.22,98.81,19.22,0.01,"1166419",1342988,"374099","120",78.62,90.52,25.21,0.01,"1009943",1123350,"351423","67",88.83,98.81,30.91,0.01,"915906",995969,"361269","50",89.09,96.88,35.14,0,"905543",972020,"431179","57",90.65,97.31,43.16,0.01,"636618","678705","384319","50",88.57,94.42,53.47,0.01,"412125","440493","251337","29",73.38,78.43,44.75,0.01
2022-01-07,6172208,6952121,2345124,74.04,83.39,28.13,0.01,"60","347","<10","<10",0.01,0.07,0,0,"216424","324357","1382","33",28.95,43.39,0.18,0,"325955","371610","32898","38",75.31,85.85,7.6,0.01,"580125","697614","137888","76",82.33,99,19.57,0.01,"1167566",1344840,"378544","120",78.69,90.64,25.51,0.01,"1010736",1124470,"355600","67",88.9,98.91,31.28,0.01,"916420",996764,"365508","52",89.14,96.95,35.55,0.01,"905924",972568,"435031","57",90.69,97.36,43.55,0.01,"636794","678951","386039","51",88.59,94.46,53.71,0.01,"412204","440600","252230","29",73.4,78.45,44.91,0.01
2022-01-08,6180948,6959516,2364313,74.14,83.48,28.36,0.01,"61","348","<10","<10",0.01,0.07,0,0,"221703","327239","2065","36",29.66,43.77,0.28,0,"326428","372073","35683","38",75.41,85.96,8.24,0.01,"580708","698486","139733","76",82.41,99,19.83,0.01,"1168383",1345990,"381443","120",78.75,90.72,25.71,0.01,"1011357",1125311,"358510","68",88.96,98.98,31.53,0.01,"916908",997333,"368812","53",89.19,97.01,35.87,0.01,"906224",972942,"437959","57",90.72,97.4,43.84,0.01,"636919","679123","387269","51",88.61,94.48,53.88,0.01,"412257","440671","252835","29",73.41,78.47,45.02,0.01
2022-01-09,6184868,6963532,2374201,74.19,83.53,28.48,0.01,"63","349","<10","<10",0.01,0.07,0,0,"223796","328460","2423","36",29.94,43.94,0.32,0,"326642","372316","37075","40",75.46,86.02,8.57,0.01,"581020","699030","140826","77",82.45,99,19.98,0.01,"1168858",1346709,"382983","120",78.78,90.77,25.81,0.01,"1011678",1125826,"360093","68",88.99,99,31.67,0.01,"917167",997693,"370432","54",89.21,97.04,36.03,0.01,"906370",973194,"439314","57",90.73,97.42,43.98,0.01,"636993","679229","387888","51",88.62,94.5,53.96,0.01,"412281","440726","253163","29",73.41,78.48,45.08,0.01
2022-01-10,6193574,6973567,2398318,74.29,83.65,28.77,0.01,"63","352","<10","<10",0.01,0.07,0,0,"226643","330707","2802","37",30.32,44.24,0.37,0,"327142","372821","38750","41",75.58,86.13,8.95,0.01,"582114","700673","143909","79",82.61,99,20.42,0.01,"1170380",1348846,"386786","121",78.88,90.91,26.07,0.01,"1012751",1127189,"363785","69",89.08,99,32,0.01,"917895",998625,"374395","54",89.28,97.13,36.42,0.01,"906965",973899,"443327","59",90.79,97.49,44.38,0.01,"637222","679566","390107","53",88.65,94.54,54.27,0.01,"412399","440889","254453","29",73.43,78.5,45.31,0.01
2022-01-11,6202024,6982449,2418961,74.39,83.75,29.02,0.01,"65","353","<10","<10",0.01,0.07,0,0,"229335","332776","3144","38",30.68,44.52,0.42,0.01,"327588","373344","40289","41",75.68,86.25,9.31,0.01,"583155","702100","146857","79",82.76,99,20.84,0.01,"1171883",1350662,"390213","122",78.98,91.03,26.3,0.01,"1013853",1128365,"366820","71",89.18,99,32.26,0.01,"918673",999460,"377734","55",89.36,97.22,36.74,0.01,"907501",974511,"446560","60",90.85,97.56,44.7,0.01,"637444","679819","391828","53",88.68,94.58,54.51,0.01,"412527","441059","255512","29",73.45,78.53,45.5,0.01
2022-01-12,6210893,6991345,2441203,74.5,83.86,29.28,0.01,"66","355","<10","<10",0.01,0.07,0,0,"232094","334944","3583","38",31.05,44.81,0.48,0.01,"328091","373814","41924","41",75.8,86.36,9.69,0.01,"584282","703637","149773","79",82.92,99,21.25,0.01,"1173440",1352421,"393792","122",79.09,91.15,26.54,0.01,"1014983",1129472,"369989","72",89.28,99,32.54,0.01,"919475",1000243,"381134","55",89.44,97.29,37.07,0.01,"908078",975095,"450244","60",90.91,97.61,45.07,0.01,"637697","680112","393875","53",88.72,94.62,54.8,0.01,"412687","441252","256885","29",73.48,78.57,45.74,0.01
2022-01-13,6220114,7000279,2463730,74.61,83.97,29.55,0.01,"67","355","<10","<10",0.01,0.07,0,0,"234918","337099","3961","38",31.42,45.09,0.53,0.01,"328614","374309","43657","41",75.92,86.48,10.09,0.01,"585465","705189","152900","79",83.08,99,21.7,0.01,"1175106",1354156,"397306","122",79.2,91.27,26.78,0.01,"1016145",1130596,"373155","72",89.38,99,32.82,0.01,"920310",1001010,"384504","55",89.52,97.37,37.4,0.01,"908732",975694,"453928","61",90.97,97.67,45.44,0.01,"637939","680433","396021","53",88.75,94.66,55.1,0.01,"412818","441438","258294","29",73.51,78.6,45.99,0.01
2022-01-14,6228598,7010239,2489864,74.71,84.09,29.87,0.01,"67","357","<10","<10",0.01,0.07,0,0,"238178","340444","4679","38",31.86,45.54,0.63,0.01,"329076","374925","46504","42",76.03,86.62,10.74,0.01,"586417","706622","156155","79",83.22,99,22.16,0.01,"1176457",1355877,"401542","122",79.29,91.38,27.06,0.01,"1017144",1131694,"376943","73",89.47,99,33.16,0.01,"920988",1001772,"388528","55",89.58,97.44,37.79,0.01,"909234",976236,"458029","62",91.02,97.73,45.85,0.01,"638130","680723","398015","53",88.78,94.7,55.37,0.01,"412907","441589","259465","29",73.52,78.63,46.2,0.01
2022-01-15,6233044,7016336,2505613,74.77,84.16,30.05,0.01,"67","357","<10","<10",0.01,0.07,0,0,"240300","342697","5319","38",32.14,45.84,0.71,0.01,"329335","375328","49143","42",76.09,86.71,11.35,0.01,"586831","707410","158238","80",83.28,99,22.46,0.01,"1177042",1356848,"403970","123",79.33,91.45,27.23,0.01,"1017569",1132320,"379186","73",89.5,99,33.35,0.01,"921301",1002283,"390866","55",89.61,97.49,38.02,0.01,"909442",976556,"460173","62",91.04,97.76,46.07,0.01,"638208","680874","398790","53",88.79,94.72,55.48,0.01,"412949","441663","259924","29",73.53,78.64,46.28,0.01
2022-01-16,6236434,7019128,2513585,74.81,84.19,30.15,0.01,"67","358","<10","<10",0.01,0.07,0,0,"241709","343432","5622","38",32.33,45.94,0.75,0.01,"329530","375516","50335","42",76.13,86.76,11.63,0.01,"587206","707931","159398","80",83.33,99,22.62,0.01,"1177547",1357365,"405286","124",79.37,91.49,27.32,0.01,"1017977",1132651,"380349","73",89.54,99,33.45,0.01,"921546",1002502,"392013","55",89.64,97.51,38.13,0.01,"909605",976725,"461173","62",91.06,97.78,46.17,0.01,"638270","680943","399250","53",88.8,94.73,55.54,0.01,"412977","441705","260155","29",73.53,78.65,46.32,0.01
2022-01-17,6243750,7025227,2528578,74.89,84.27,30.33,0.01,"67","359","<10","<10",0.01,0.07,0,0,"244199","344865","6031","39",32.67,46.13,0.81,0.01,"329902","375890","52072","42",76.22,86.84,12.03,0.01,"588141","709133","162141","80",83.46,99,23.01,0.01,"1178777",1358554,"407694","125",79.45,91.57,27.48,0.01,"1018924",1133382,"382370","73",89.62,99,33.63,0.01,"922190",1003009,"394030","56",89.7,97.56,38.33,0.01,"910055",977099,"463172","62",91.1,97.81,46.37,0.01,"638431","681120","400324","53",88.82,94.76,55.69,0.01,"413064","441816","260740","29",73.55,78.67,46.43,0.01
2022-01-18,6254572,7033272,2548032,75.02,84.36,30.56,0.01,"67","360","<10","<10",0.01,0.07,0,0,"247834","346720","6313","39",33.15,46.38,0.84,0.01,"330476","376318","53319","42",76.35,86.94,12.32,0.01,"589497","710727","165710","81",83.66,99,23.52,0.01,"1180598",1360180,"410756","125",79.57,91.67,27.68,0.01,"1020355",1134337,"385153","74",89.75,99,33.88,0.01,"923082",1003636,"396867","56",89.79,97.62,38.6,0.01,"910760",977693,"466078","63",91.17,97.87,46.66,0.01,"638722","681355","402027","53",88.86,94.79,55.93,0.01,"413181","441946","261805","29",73.57,78.69,46.62,0.01
2022-01-19,6264207,7040535,2565598,75.14,84.45,30.77,0.01,"68","361","<10","<10",0.01,0.07,0,0,"251542","348516","6534","41",33.65,46.62,0.87,0.01,"331007","376702","54448","42",76.47,87.03,12.58,0.01,"590499","711952","168365","82",83.8,99,23.89,0.01,"1182190",1361683,"413631","125",79.68,91.78,27.88,0.01,"1021532",1135204,"387642","74",89.85,99,34.1,0.01,"923827",1004224,"399609","57",89.86,97.68,38.87,0.01,"911291",978208,"468865","63",91.23,97.93,46.94,0.01,"638951","681611","403641","53",88.89,94.83,56.16,0.01,"413300","442074","262859","29",73.59,78.72,46.8,0.01
2022-01-20,6273113,7046579,2580490,75.25,84.52,30.95,0.01,"69","362","<10","<10",0.01,0.07,0,0,"254952","349965","6797","41",34.1,46.81,0.91,0.01,"331498","377016","55477","42",76.59,87.1,12.82,0.01,"591434","713042","170776","82",83.93,99,24.23,0.01,"1183592",1362853,"416198","126",79.77,91.86,28.05,0.01,"1022580",1135985,"389793","74",89.94,99,34.29,0.01,"924598",1004734,"401788","57",89.93,97.73,39.08,0.01,"911827",978600,"471160","64",91.28,97.97,47.17,0.01,"639165","681821","404850","53",88.92,94.86,56.32,0.01,"413398","442201","263647","29",73.61,78.74,46.94,0.01
2022-01-21,6280927,7053891,2598987,75.34,84.61,31.17,0.01,"69","363","<10","<10",0.01,0.07,0,0,"258313","352244","7268","41",34.55,47.12,0.97,0.01,"331947","377460","57304","42",76.69,87.2,13.24,0.01,"592197","714302","173286","83",84.04,99,24.59,0.01,"1184733",1364140,"419300","127",79.85,91.94,28.26,0.01,"1023424",1136749,"392726","74",90.02,99,34.54,0.01,"925180",1005275,"404685","57",89.99,97.78,39.36,0.01,"912264",979044,"473875","64",91.32,98.01,47.44,0.01,"639323","681993","406157","54",88.94,94.88,56.51,0.01,"413477","442321","264382","30",73.62,78.76,47.08,0.01
2022-01-22,6285978,7059007,2610948,75.4,84.67,31.32,0.01,"69","366","<10","<10",0.01,0.07,0,0,"261171","354226","7752","42",34.94,47.38,1.04,0.01,"332236","377823","59122","42",76.76,87.29,13.66,0.01,"592583","714997","174797","83",84.09,99,24.81,0.01,"1185263",1364929,"421109","127",79.89,92,28.38,0.01,"1023826",1137283,"394484","74",90.05,99,34.7,0.01,"925470",1005611,"406558","57",90.02,97.81,39.55,0.01,"912455",979267,"475498","64",91.34,98.03,47.6,0.01,"639404","682126","406863","54",88.95,94.9,56.6,0.01,"413501","442379","264761","30",73.63,78.77,47.14,0.01
2022-01-23,6289494,7061728,2617321,75.44,84.71,31.39,0.01,"69","367","<10","<10",0.01,0.07,0,0,"262688","354897","7938","42",35.14,47.47,1.06,0.01,"332432","378003","59970","42",76.8,87.33,13.85,0.01,"592968","715499","175754","83",84.15,99,24.94,0.01,"1185778",1365476,"422192","128",79.92,92.03,28.46,0.01,"1024230",1137610,"395419","74",90.09,99,34.78,0.01,"925727",1005826,"407520","57",90.04,97.83,39.64,0.01,"912602",979422,"476323","64",91.36,98.05,47.68,0.01,"639466","682215","407238","54",88.96,94.91,56.66,0.01,"413534","442413","264963","30",73.63,78.78,47.18,0.01
2022-01-24,6298196,7068007,2632604,75.55,84.78,31.58,0.01,"70","369","<10","<10",0.01,0.07,0,0,"265404","356225","8112","42",35.5,47.65,1.09,0.01,"332919","378342","60900","42",76.91,87.41,14.07,0.01,"594034","716673","178239","83",84.3,99,25.29,0.01,"1187437",1366824,"424863","128",80.03,92.12,28.64,0.01,"1025378",1138414,"397585","75",90.19,99,34.97,0.01,"926517",1006370,"409791","57",90.12,97.89,39.86,0.01,"913153",979837,"478679","64",91.41,98.09,47.92,0.01,"639670","682425","408603","54",88.99,94.94,56.85,0.01,"413614","442528","265828","31",73.65,78.8,47.33,0.01
2022-01-25,6306468,7074034,2647263,75.65,84.85,31.75,0.01,"70","371","<10","<10",0.01,0.07,0,0,"268141","357665","8262","42",35.87,47.84,1.11,0.01,"333320","378640","61632","42",77.01,87.48,14.24,0.01,"595035","717740","180379","83",84.44,99,25.6,0.01,"1188918",1368032,"427250","128",80.13,92.2,28.8,0.01,"1026429",1139138,"399698","75",90.28,99,35.16,0.01,"927233",1006870,"412013","57",90.19,97.94,40.08,0.01,"913663",980230,"481074","64",91.46,98.13,48.16,0.01,"639908","682659","410056","54",89.03,94.97,57.05,0.01,"413751","442689","266895","31",73.67,78.82,47.52,0.01
2022-01-26,6314026,7079713,2661035,75.74,84.92,31.92,0.01,"70","373","<10","<10",0.01,0.07,0,0,"270721","359041","8416","44",36.21,48.03,1.13,0.01,"333770","378971","62376","42",77.11,87.55,14.41,0.01,"595920","718717","182523","83",84.57,99,25.9,0.01,"1190226",1369164,"429596","128",80.22,92.28,28.95,0.01,"1027338",1139797,"401709","75",90.36,99,35.33,0.01,"927830",1007374,"414222","59",90.25,97.99,40.29,0.01,"914166",980599,"483276","64",91.51,98.17,48.38,0.01,"640117","682857","411231","54",89.05,95,57.21,0.01,"413868","442820","267682","31",73.69,78.85,47.66,0.01
2022-01-27,6321389,7084953,2674924,75.82,84.98,32.09,0.01,"70","373","<10","<10",0.01,0.07,0,0,"273195","360353","8567","44",36.54,48.2,1.15,0.01,"334180","379219","63183","42",77.21,87.61,14.6,0.01,"596782","719561","184528","84",84.69,99,26.19,0.01,"1191552",1370184,"431857","129",80.31,92.35,29.11,0.01,"1028195",1140442,"403723","75",90.44,99,35.51,0.01,"928505",1007854,"416502","59",90.31,98.03,40.51,0.01,"914605",980962,"485522","64",91.56,98.2,48.6,0.01,"640318","683051","412552","54",89.08,95.03,57.39,0.01,"413987","442954","268486","31",73.71,78.87,47.81,0.01
2022-01-28,6329507,7091013,2691060,75.92,85.06,32.28,0.01,"70","374","<10","<10",0.01,0.07,0,0,"276833","362298","8900","44",37.03,48.46,1.19,0.01,"334648","379584","64621","42",77.31,87.7,14.93,0.01,"597548","720495","186605","84",84.8,99,26.48,0.01,"1192713",1371258,"434844","129",80.39,92.42,29.31,0.01,"1029052",1141129,"406413","75",90.51,99,35.75,0.01,"929108",1008277,"419128","59",90.37,98.07,40.77,0.01,"915011",981331,"487850","65",91.6,98.24,48.84,0.01,"640460","683210","413630","54",89.1,95.05,57.54,0.01,"414064","443057","269065","31",73.73,78.89,47.91,0.01
2022-01-29,6330275,7091813,2693698,75.93,85.07,32.31,0.01,"70","374","<10","<10",0.01,0.07,0,0,"277143","362447","8990","44",37.07,48.48,1.2,0.01,"334684","379630","65003","42",77.32,87.71,15.02,0.01,"597651","720663","187034","84",84.81,99,26.54,0.01,"1192840",1371458,"435388","129",80.4,92.44,29.34,0.01,"1029135",1141244,"406819","75",90.52,99,35.78,0.01,"929164",1008333,"419498","60",90.38,98.08,40.8,0.01,"915044",981372,"488138","65",91.6,98.24,48.87,0.01,"640478","683229","413729","54",89.1,95.05,57.56,0.01,"414066","443063","269095","31",73.73,78.89,47.91,0.01
2022-01-30,6333438,7093852,2698487,75.97,85.09,32.37,0.01,"70","374","<10","<10",0.01,0.07,0,0,"278624","362945","9126","44",37.27,48.55,1.22,0.01,"334900","379777","65646","42",77.37,87.74,15.17,0.01,"597942","721067","187790","84",84.85,99,26.65,0.01,"1193290",1371921,"436339","129",80.43,92.47,29.41,0.01,"1029461",1141460,"407521","75",90.55,99,35.84,0.01,"929348",1008483,"420210","60",90.4,98.09,40.87,0.01,"915187",981476,"488696","65",91.62,98.25,48.92,0.01,"640520","683265","413955","54",89.11,95.06,57.59,0.01,"414096","443084","269200","31",73.73,78.9,47.93,0.01
2022-01-31,6340450,7098765,2709926,76.05,85.15,32.51,0.01,"70","374","<10","<10",0.01,0.07,0,0,"281019","364147","9317","44",37.59,48.71,1.25,0.01,"335341","380100","66613","42",77.47,87.81,15.39,0.01,"598798","721847","189250","84",84.98,99,26.86,0.01,"1194535",1372969,"438404","129",80.51,92.54,29.55,0.01,"1030345",1142084,"409391","75",90.63,99,36.01,0.01,"929927",1008891,"422080","60",90.45,98.13,41.05,0.01,"915574",981799,"490395","65",91.66,98.29,49.09,0.01,"640662","683404","414800","54",89.13,95.08,57.71,0.01,"414179","443150","269672","32",73.75,78.91,48.02,0.01
2022-02-01,6347362,7103626,2720783,76.14,85.21,32.64,0.01,"70","375","<10","<10",0.01,0.07,0,0,"283609","365573","9503","45",37.94,48.9,1.27,0.01,"335814","380456","67357","44",77.58,87.9,15.56,0.01,"599612","722507","190386","84",85.09,99,27.02,0.01,"1195678",1373885,"440362","132",80.59,92.6,29.68,0.01,"1031101",1142654,"411065","75",90.69,99,36.16,0.01,"930431",1009281,"423899","61",90.5,98.17,41.23,0.01,"915951",982100,"492217","65",91.69,98.32,49.27,0.01,"640813","683546","415758","54",89.15,95.1,57.84,0.01,"414283","443249","270232","33",73.77,78.92,48.12,0.01
2022-02-02,6353695,7107915,2732133,76.21,85.26,32.77,0.01,"71","375","<10","<10",0.01,0.07,0,0,"285701","366636","9610","45",38.22,49.04,1.29,0.01,"336181","380665","67820","44",77.67,87.94,15.67,0.01,"600325","723125","191513","84",85.19,99,27.18,0.01,"1196854",1374738,"442363","132",80.67,92.66,29.81,0.01,"1031911",1143220,"412982","75",90.76,99,36.33,0.01,"930965",1009653,"425978","61",90.55,98.21,41.43,0.01,"916319",982451,"494178","65",91.73,98.35,49.47,0.01,"640972","683703","416764","54",89.17,95.12,57.98,0.01,"414396","443349","270921","33",73.79,78.94,48.24,0.01
2022-02-03,6359752,7112071,2743161,76.29,85.31,32.9,0.01,"72","376","<10","<10",0.01,0.07,0,0,"287658","367549","9694","45",38.48,49.17,1.3,0.01,"336526","380877","68189","44",77.75,87.99,15.75,0.01,"601064","723739","192535","84",85.3,99,27.32,0.01,"1198002",1375652,"444355","132",80.74,92.72,29.95,0.01,"1032654",1143752,"414852","76",90.83,99,36.49,0.01,"931451",1010095,"428045","63",90.6,98.25,41.64,0.01,"916679",982734,"496258","65",91.77,98.38,49.68,0.01,"641147","683836","417713","54",89.2,95.14,58.11,0.01,"414499","443461","271516","34",73.81,78.96,48.35,0.01
2022-02-04,6367139,7116714,2756264,76.37,85.36,33.06,0.01,"72","377","<10","<10",0.01,0.07,0,0,"290781","368860","9925","45",38.9,49.34,1.33,0.01,"336996","381180","69027","44",77.86,88.06,15.95,0.01,"601817","724386","193910","84",85.4,99,27.52,0.01,"1199106",1376562,"446907","133",80.82,92.78,30.12,0.01,"1033464",1144339,"417295","76",90.9,99,36.7,0.01,"931959",1010498,"430418","63",90.65,98.29,41.87,0.01,"917048",983010,"498290","66",91.8,98.41,49.88,0.01,"641307","683961","418533","54",89.22,95.15,58.23,0.01,"414589","443541","271955","34",73.82,78.98,48.42,0.01
2022-02-05,6373356,7120266,2765378,76.45,85.41,33.17,0.01,"72","378","<10","<10",0.01,0.07,0,0,"294240","370241","10234","46",39.36,49.53,1.37,0.01,"337387","381427","70210","44",77.95,88.12,16.22,0.01,"602252","724808","194825","84",85.47,99,27.65,0.01,"1199792",1377116,"448435","133",80.86,92.82,30.22,0.01,"1033982",1144707,"418767","76",90.95,99,36.83,0.01,"932304",1010763,"432005","63",90.68,98.31,42.02,0.01,"917286",983198,"499640","66",91.83,98.43,50.02,0.01,"641403","684038","419048","54",89.23,95.16,58.3,0.01,"414638","443590","272210","34",73.83,78.99,48.47,0.01
2022-02-06,6375625,7122336,2770198,76.48,85.43,33.23,0.01,"73","378","<10","<10",0.01,0.07,0,0,"295098","370779","10366","46",39.47,49.6,1.39,0.01,"337526","381558","70674","44",77.98,88.15,16.33,0.01,"602526","725135","195466","84",85.5,99,27.74,0.01,"1200186",1377544,"449288","133",80.89,92.85,30.28,0.01,"1034212",1144960,"419565","76",90.97,99,36.9,0.01,"932487",1010943,"432788","63",90.7,98.33,42.1,0.01,"917416",983313,"500315","66",91.84,98.44,50.09,0.01,"641443","684097","419343","54",89.24,95.17,58.34,0.01,"414658","443629","272389","34",73.83,78.99,48.5,0.01
2022-02-07,6380712,7126422,2780348,76.54,85.48,33.35,0.01,"73","380","<10","<10",0.01,0.07,0,0,"296444","371649","10451","46",39.65,49.72,1.4,0.01,"337850","381776","71081","44",78.05,88.2,16.42,0.01,"603227","725788","196527","84",85.6,99,27.89,0.01,"1201227",1378424,"451272","133",80.96,92.9,30.42,0.01,"1034910",1145489,"421293","76",91.03,99,37.06,0.01,"932959",1011358,"434653","64",90.75,98.37,42.28,0.01,"917725",983608,"502067","66",91.87,98.47,50.26,0.01,"641568","684249","420171","54",89.26,95.19,58.45,0.01,"414729","443701","272829","34",73.85,79.01,48.58,0.01
2022-02-08,6386619,7130616,2791651,76.61,85.53,33.49,0.01,"73","383","<10","<10",0.01,0.07,0,0,"298147","372487","10545","46",39.88,49.83,1.41,0.01,"338187","381985","71466","44",78.13,88.25,16.51,0.01,"604097","726404","197559","84",85.73,99,28.04,0.01,"1202368",1379339,"453272","133",81.04,92.97,30.55,0.01,"1035637",1146081,"423194","76",91.09,99,37.22,0.01,"933450",1011784,"436816","64",90.79,98.41,42.49,0.01,"918110",983949,"504122","67",91.91,98.5,50.47,0.01,"641736","684418","421192","54",89.28,95.22,58.6,0.01,"414814","443786","273481","34",73.86,79.02,48.7,0.01
2022-02-09,6392394,7134862,2803183,76.68,85.58,33.62,0.01,"73","383","<10","<10",0.01,0.07,0,0,"299849","373433","10644","47",40.11,49.95,1.42,0.01,"338490","382226","71829","44",78.2,88.31,16.59,0.01,"604921","727023","198590","84",85.84,99,28.18,0.01,"1203522",1380165,"455344","133",81.12,93.02,30.69,0.01,"1036373",1146645,"425094","76",91.16,99,37.39,0.01,"933902",1012187,"439045","64",90.84,98.45,42.71,0.01,"918469",984305,"506268","67",91.95,98.54,50.68,0.01,"641899","684596","422211","54",89.3,95.24,58.74,0.01,"414896","443899","274154","34",73.88,79.04,48.82,0.01
2022-02-10,6397933,7138791,2815405,76.74,85.63,33.77,0.01,"73","384","<10","<10",0.01,0.07,0,0,"301434","374269","10741","47",40.32,50.07,1.44,0.01,"338790","382461","72242","44",78.27,88.36,16.69,0.01,"605673","727612","199708","84",85.95,99,28.34,0.01,"1204653",1380996,"457550","133",81.19,93.08,30.84,0.01,"1037085",1147165,"427162","76",91.22,99,37.57,0.01,"934343",1012571,"441343","64",90.88,98.49,42.93,0.01,"918820",984589,"508535","68",91.98,98.56,50.91,0.01,"642052","684728","423287","54",89.32,95.26,58.89,0.01,"415010","444016","274833","34",73.9,79.06,48.94,0.01
