"DATE","NEIGHBORHOOD_NAME","BOROUGH","MODZCTA","Label","AGE_GROUP","POP_DENOMINATOR","COUNT_PARTIALLY_CUMULATIVE","COUNT_FULLY_CUMULATIVE","COUNT_1PLUS_CUMULATIVE","PERC_PARTIALLY","PERC_FULLY","PERC_1PLUS"
2021-06-06,"Hamilton Beach/Howard Beach/Lindenwood","Queens","11414","11414","18+",22906.27,1391,11371,12762,6.07,49.64,55.71
2021-06-06,"Kew Gardens","Queens","11415","11415","18+",15351.36,1096,9367,10463,7.14,61.02,68.16
2021-06-06,"Ozone Park","Queens","11416","11416","18+",19793.91,2105,11584,13689,10.63,58.52,69.16
2021-06-06,"Ozone Park","Queens","11417","11417","18+",23723.61,2364,14373,16737,9.96,60.59,70.55
2021-06-06,"Richmond Hill","Queens","11418","11418","18+",28809.61,2688,16886,19574,9.33,58.61,67.94
2021-06-06,"Richmond Hill/South Ozone Park","Queens","11419","11419","18+",37919.05,4259,22994,27253,11.23,60.64,71.87
2021-06-06,"South Ozone Park","Queens","11420","11420","18+",37131.19,3616,21533,25149,9.74,57.99,67.73
2021-06-06,"Woodhaven","Queens","11421","11421","18+",30741.48,3012,17899,20911,9.8,58.22,68.02
2021-06-06,"Rosedale","Queens","11422","11422","18+",25568.22,1640,10279,11919,6.41,40.2,46.62
2021-06-06,"Hollis/Holliswood","Queens","11423","11423","18+",25411.54,1834,14507,16341,7.22,57.09,64.31
2021-06-06,"Bellerose","Queens","11426","11426","18+",16079.91,1263,9945,11208,7.85,61.85,69.7
2021-06-06,"Bellerose/Hollis Hills/Holliswood","Queens","11427","11427","18+",19076.56,1583,14442,16025,8.3,75.71,84
2021-06-06,"Queens Village","Queens","11428","11428","18+",14737.78,1190,9872,11062,8.07,66.98,75.06
2021-06-06,"Queens Village","Queens","11429","11429","18+",26071.37,1681,10694,12375,6.45,41.02,47.47
2021-06-06,"Hillcrest/Jamaica Estates/Jamaica Hills","Queens","11432","11432","18+",48714.59,4491,32557,37048,9.22,66.83,76.05
2021-06-06,"Jamaica","Queens","11433","11433","18+",28024.61,1950,13075,15025,6.96,46.66,53.61
2021-06-06,"Airport/South Jamaica/Springfield Gardens/St. Albans","Queens","11434","11434","18+",53242.83,3533,21215,24748,6.64,39.85,46.48
2021-06-06,"Briarwood/Jamaica","Queens","11435","11435","18+",46003.22,3825,25138,28963,8.31,54.64,62.96
2021-06-06,"South Jamaica/South Ozone Park","Queens","11436","11436","18+",15396.64,1249,7326,8575,8.11,47.58,55.69
2021-06-06,"Edgemere/Far Rockaway","Queens","11691","11691","18+",48413.6,3734,16968,20702,7.71,35.05,42.76
2021-06-06,"Arverne/Edgemere","Queens","11692","11692","18+",15519,1075,6093,7168,6.93,39.26,46.19
2021-06-06,"Arverne/Broad Channel","Queens","11693","11693","18+",9767.71,619,4233,4852,6.34,43.34,49.67
2021-06-06,"Belle Harbor-Neponsit/Rockaway Park","Queens","11694","11694","18+",16540.37,1025,8409,9434,6.2,50.84,57.04
2021-06-06,"Breezy Point","Queens","11697","11697","18+",2689.54,218,2339,2557,8.11,86.97,95.07
