"DATE","NEIGHBORHOOD_NAME","BOROUGH","MODZCTA","Label","AGE_GROUP","POP_DENOMINATOR","COUNT_PARTIALLY_CUMULATIVE","COUNT_FULLY_CUMULATIVE","COUNT_1PLUS_CUMULATIVE","PERC_PARTIALLY","PERC_FULLY","PERC_1PLUS"
2021-08-03,"Canarsie","Brooklyn","11236","11236","18+",76845.81,4255,34462,38717,5.54,44.85,50.38
2021-08-03,"Bushwick/East Williamsburg","Brooklyn","11237","11237","18+",37702.33,2939,25756,28695,7.8,68.31,76.11
2021-08-03,"Clinton Hill/Prospect Heights","Brooklyn","11238","11238","18+",45933.55,1991,35686,37677,4.33,77.69,82.03
2021-08-03,"East New York","Brooklyn","11239","11239","18+",10746.76,811,6922,7733,7.55,64.41,71.96
2021-08-03,"Flushing/Murray Hill","Queens","11354","11354","18+",46305.65,2890,41436,44326,6.24,89.48,95.72
2021-08-03,"Flushing/Murray Hill/Queensboro Hill","Queens","11355","11355","18+",66856.37,4942,67051,71993,7.39,100.29,107.68
2021-08-03,"College Point","Queens","11356","11356","18+",17775.53,1326,15169,16495,7.46,85.34,92.8
2021-08-03,"Whitestone","Queens","11357","11357","18+",31475.11,1507,24133,25640,4.79,76.67,81.46
2021-08-03,"Auburndale/Murray Hill","Queens","11358","11358","18+",29641.54,1575,25652,27227,5.31,86.54,91.85
2021-08-03,"Bayside (North)","Queens","11360","11360","18+",16134.98,609,12602,13211,3.77,78.1,81.88
2021-08-03,"Bayside (North)/Bayside (South)","Queens","11361","11361","18+",21576.15,1034,18193,19227,4.79,84.32,89.11
2021-08-03,"Douglaston-Little Neck","Queens","11362","11362","18+",14730.32,764,11595,12359,5.19,78.72,83.9
2021-08-03,"Douglaston-Little Neck","Queens","11363","11363","18+",5404,279,4465,4744,5.16,82.62,87.79
2021-08-03,"Bayside (South)/Oakland Gardens","Queens","11364","11364","18+",29084.9,1304,23548,24852,4.48,80.96,85.45
2021-08-03,"Auburndale/Fresh Meadows/Pomonok/Utopia","Queens","11365","11365","18+",35054.7,1795,26893,28688,5.12,76.72,81.84
2021-08-03,"Fresh Meadows/Hillcrest","Queens","11366","11366","18+",11544.71,596,8162,8758,5.16,70.7,75.86
2021-08-03,"Kew Gardens Hills/Pomonok","Queens","11367","11367","18+",31414.15,1600,20890,22490,5.09,66.5,71.59
2021-08-03,"Corona/North Corona","Queens","11368","11368","18+",83122.23,7741,60044,67785,9.31,72.24,81.55
2021-08-03,"Airport/East Elmhurst","Queens","11369","11369","18+",26106.55,2317,20997,23314,8.88,80.43,89.3
2021-08-03,"Jackson Heights/Rikers Island","Queens","11370","11370","18+",26609.32,1457,17312,18769,5.48,65.06,70.54
2021-08-03,"Jackson Heights","Queens","11372","11372","18+",49589.9,3945,44227,48172,7.96,89.19,97.14
2021-08-03,"Elmhurst","Queens","11373","11373","18+",74412.58,5392,69494,74886,7.25,93.39,100.64
2021-08-03,"Rego Park","Queens","11374","11374","18+",34948.32,1744,25284,27028,4.99,72.35,77.34
2021-08-03,"Forest Hills","Queens","11375","11375","18+",59627.01,2405,42053,44458,4.03,70.53,74.56
2021-08-03,"Woodside","Queens","11377","11377","18+",68556.99,4170,56994,61164,6.08,83.13,89.22
2021-08-03,"Maspeth","Queens","11378","11378","18+",28126.17,1484,19164,20648,5.28,68.14,73.41
2021-08-03,"Middle Village","Queens","11379","11379","18+",29592.35,1318,19125,20443,4.45,64.63,69.08
2021-08-03,"Glendale/Ridgewood","Queens","11385","11385","18+",79512.77,4984,49084,54068,6.27,61.73,68
2021-08-03,"Cambria Heights","Queens","11411","11411","18+",17780.06,961,8725,9686,5.4,49.07,54.48
2021-08-03,"St. Albans","Queens","11412","11412","18+",30605.05,1666,14878,16544,5.44,48.61,54.06
2021-08-03,"Laurelton/Rosedale","Queens","11413","11413","18+",34691.42,1858,16125,17983,5.36,46.48,51.84
2021-08-03,"Hamilton Beach/Howard Beach/Lindenwood","Queens","11414","11414","18+",22906.27,941,13143,14084,4.11,57.38,61.49
2021-08-03,"Kew Gardens","Queens","11415","11415","18+",15351.36,717,10900,11617,4.67,71,75.67
2021-08-03,"Ozone Park","Queens","11416","11416","18+",19793.91,1260,14418,15678,6.37,72.84,79.21
2021-08-03,"Ozone Park","Queens","11417","11417","18+",23723.61,1379,17426,18805,5.81,73.45,79.27
2021-08-03,"Richmond Hill","Queens","11418","11418","18+",28809.61,1833,20526,22359,6.36,71.25,77.61
2021-08-03,"Richmond Hill/South Ozone Park","Queens","11419","11419","18+",37919.05,2631,28551,31182,6.94,75.29,82.23
2021-08-03,"South Ozone Park","Queens","11420","11420","18+",37131.19,2177,26320,28497,5.86,70.88,76.75
2021-08-03,"Woodhaven","Queens","11421","11421","18+",30741.48,1897,22201,24098,6.17,72.22,78.39
2021-08-03,"Rosedale","Queens","11422","11422","18+",25568.22,1521,12648,14169,5.95,49.47,55.42
2021-08-03,"Hollis/Holliswood","Queens","11423","11423","18+",25411.54,1390,16992,18382,5.47,66.87,72.34
2021-08-03,"Bellerose","Queens","11426","11426","18+",16079.91,839,11447,12286,5.22,71.19,76.41
2021-08-03,"Bellerose/Hollis Hills/Holliswood","Queens","11427","11427","18+",19076.56,1082,16922,18004,5.67,88.71,94.38
2021-08-03,"Queens Village","Queens","11428","11428","18+",14737.78,884,11451,12335,6,77.7,83.7
2021-08-03,"Queens Village","Queens","11429","11429","18+",26071.37,1281,13045,14326,4.91,50.04,54.95
2021-08-03,"Hillcrest/Jamaica Estates/Jamaica Hills","Queens","11432","11432","18+",48714.59,3054,38560,41614,6.27,79.15,85.42
2021-08-03,"Jamaica","Queens","11433","11433","18+",28024.61,1587,16008,17595,5.66,57.12,62.78
2021-08-03,"Airport/South Jamaica/Springfield Gardens/St. Albans","Queens","11434","11434","18+",53242.83,2991,26078,29069,5.62,48.98,54.6
2021-08-03,"Briarwood/Jamaica","Queens","11435","11435","18+",46003.22,2450,30384,32834,5.33,66.05,71.37
2021-08-03,"South Jamaica/South Ozone Park","Queens","11436","11436","18+",15396.64,897,9121,10018,5.83,59.24,65.07
2021-08-03,"Edgemere/Far Rockaway","Queens","11691","11691","18+",48413.6,2767,21649,24416,5.72,44.72,50.43
2021-08-03,"Arverne/Edgemere","Queens","11692","11692","18+",15519,841,7595,8436,5.42,48.94,54.36
2021-08-03,"Arverne/Broad Channel","Queens","11693","11693","18+",9767.71,430,5079,5509,4.4,52,56.4
2021-08-03,"Belle Harbor-Neponsit/Rockaway Park","Queens","11694","11694","18+",16540.37,695,9801,10496,4.2,59.26,63.46
2021-08-03,"Breezy Point","Queens","11697","11697","18+",2689.54,160,2596,2756,5.95,96.52,102.47
